id	id_parent	name	kname	original_name	name_aka	vtype	tags	vlink	id_artist	id_original_artist	releasedate	publishedon	views	likes	dislikes	lastupdate	recentviews	recentlikes	awards	regionlocked
9376	9375	The Sunlight Hurts		스탠딩 에그 (Standing Egg) - 햇살이 아파 (Wth 한소현 of 3rd coast)		duplicate		NgkYyq9mH48	690	0	2012-05-11	2012-05-11 00:00:00	601813	4474	35	2022-06-17 14:31:10	10	0	0	
9377	7570	Keep Going		Standing Egg - Keep Going 官方中字全曲MV		duplicate		WJU-gjNIyrk	690	0	2013-12-20	2013-12-20 00:00:00	50228	616	2	2022-06-16 19:02:06	0	0	0	
9378	0	Miss Flower		Standing EGG - Miss Flower MV		main		D9R2h8f44FU	690	0	2013-07-03	2013-07-03 00:00:00	334738	3401	15	2022-06-16 15:32:01	17	0	0	
9379	7568	Once Again		Standing Egg - Once Again with 韓曉嫻(3rd coast) 官方中字全曲MV		duplicate		K4vCi9NYBVo	690	0	2013-11-04	2013-11-04 00:00:00	95947	718	9	2022-06-16 19:45:08	6	0	0	
9380	9381	Today of All Days		Standing EGG - 나 오늘따라 M/V		duplicate		DqlgKz1d_sM	690	0	2013-10-15	2013-10-15 00:00:00	70280	1043	5	2022-06-16 19:30:36	4	0	0	KR
9381	0	Today of All Days		Standing Egg - 我今天 (나 오늘따라) 官方中字全曲MV		main		zUd_tvk5lMY	690	0	2013-11-06	2013-11-06 00:00:00	98945	597	4	2022-06-16 18:48:01	8	0	0	
9383	7565	맘에 걸려		[M/V] 맘에 걸려 - 스탠딩에그		duplicate		yvvjQg0xW1I	690	0	2014-10-30	2014-10-30 00:00:00	8390	48	0	2022-06-16 19:30:06	0	0	0	
9384	7564	Kiss me		【Standing Egg】Kiss Me 《US 第四張正規專輯》官方全曲中字MV		duplicate		plZ9gi88kdQ	690	0	2014-12-17	2014-12-17 00:00:00	7277	68	2	2022-06-16 19:17:09	0	0	0	JP
9385	0	Crazy		[M/V] 스탠딩에그(Standing Egg) - Crazy		main		e-tnkQzYcXs	690	0	2015-05-22	2015-05-22 00:00:00	621407	5665	78	2022-06-17 14:01:46	10	0	0	
9386	9385	Crazy		【Standing Egg】Crazy (韓國療癒系獨立樂團 2015年最新迷你專輯young)		duplicate		pgdptbimnw8	690	0	2015-06-25	2015-06-25 00:00:00	26566	264	5	2022-06-16 19:16:11	2	0	0	
9387	0	Because You're Beautiful		STANDING EGG - 예뻐서 그래 MV		main		KUBcReOjSzI	690	0	2015-07-22	2015-07-22 00:00:00	159940	3444	19	2022-06-16 19:15:10	9	0	0	
9388	9387	Because You're Beautiful		[M/V] 스탠딩에그(Standing Egg) - 예뻐서 그래		duplicate		o0osk_EKxKg	690	0	2015-07-29	2015-07-29 00:00:00	56321	701	13	2022-06-16 19:31:07	5	0	0	CA,PR,US
9389	0	Nobody Knows		STANDING EGG - Nobody Knows MV		main		Pn119GFnNAk	690	0	2015-12-20	2015-12-20 00:00:00	70430	1453	11	2022-06-16 19:02:07	4	0	0	
9390	0	Voice		[MV] Standing Egg(스탠딩에그) _ VOICE		main		pb3hd-QoZ60	690	0	2016-11-10	2016-11-10 00:00:00	1074715	15261	116	2022-06-17 14:15:10	65	2	0	BL,BQ,CW,MF,SS,SX
9391	9390	Voice		【Standing Egg】VOICE 官方HQ中字MV [韓國療癒系獨立樂團 2016深秋迷你專輯]		duplicate		DVCArqb1V10	690	0	2016-11-28	2016-11-28 00:00:00	26889	475	1	2022-06-16 19:33:03	7	0	0	
9392	7566	그래, 너		【Standing Egg】對, 是妳 (七夕最佳告白曲) 官方全曲中字MV		duplicate		NOdIurl6m7s	690	0	2014-07-24	2014-07-24 00:00:00	227043	1634	14	2022-06-16 19:46:08	10	0	0	
9393	0	I'll pick you up		스탠딩 에그 Standing Egg - 데리러 갈게 I'll pick you up (역도요정 김복주 OST PART 5) Official M/V		main	o	xWo4o0A0QzM	690	0	2016-12-07	2016-12-07 00:00:00	5522063	50228	385	2022-06-17 06:15:54	109	0	0	
9395	0	Cuz It's You		[MV] Standing Egg(스탠딩 에그) _ Cuz it's you(너라면 괜찮아)		main		xFwS72JE6dI	690	0	2017-06-28	2017-06-28 00:00:00	764842	9225	127	2022-06-17 14:15:37	28	0	0	
9396	0	A piece of star		[MV] Standing Egg(스탠딩 에그) _ From the star(별의 조각)		main		aPJJSMMrelM	690	0	2018-01-24	2018-01-24 00:00:00	1209323	13403	189	2022-06-17 14:03:11	86	4	0	
9397	9396	A piece of star		【Standing Egg】From the star (별의 조각) 官方中字MV [8月11日華山Legacy開唱]		duplicate		Wyymag4Fjcc	690	0	2018-06-14	2018-06-14 00:00:00	10452	167	4	2022-06-16 19:45:08	2	0	0	
9398	0	S.C.H (Small but Certain Happiness)		[MV] Standing Egg(스탠딩 에그) _ S.C.H(small but certain happiness)(소확행)		main		sdktOY-MLYE	690	0	2018-05-11	2018-05-11 00:00:00	3075549	40246	467	2022-06-17 14:00:20	434	4	0	
9399	9398	S.C.H (Small but Certain Happiness)		【Standing Egg】小確幸(소확행/Small but Certain Happiness) 官方中字MV		duplicate		rmxTh9FndbE	690	0	2018-05-25	2018-05-25 00:00:00	22561	388	8	2022-06-16 19:15:11	7	0	0	UK
9400	0	Have You Ever Had Heart Broken?		[MV] Standing Egg(스탠딩 에그) _ Have You Ever Had Heart Broken?(사랑에 아파본 적 있나요)		main		I9bwxUJP8E0	690	0	2018-09-07	2018-09-07 00:00:00	1739872	17087	272	2022-06-17 14:16:12	675	3	0	
9401	0	Good Night (Healing Song)		[MV] Standing Egg(스탠딩 에그) _ Good night (Healing song)(잠 못 드는 그대에게)		main		RQS7oc3IDvY	690	0	2019-05-14	2019-05-14 00:00:00	366145	6323	44	2022-06-16 19:15:41	273	2	0	CN,HK,JP,TW
9402	7553	A Song Only I Wanna Know		[MV] Standing Egg(스탠딩 에그) _ A Song Only I Wanna Know(나만 알고 싶은 노래)		duplicate		-jsJeNgSL94	690	0	2019-07-18	2019-07-18 00:00:00	140809	5903	92	2022-06-16 19:32:01	9	0	0	
9403	0	Ironic		[MV] Standing Egg(스탠딩 에그) _ Ironic (choreography by JEMMA)		main		2hKaOqgx_fc	690	0	2019-09-29	2019-09-29 00:00:00	148339	5500	52	2022-06-16 19:16:36	29	0	0	RU
9404	0	I Know What Is The Love After Broke Up		[MV] STANDING EGG(스탠딩 에그) _ I know what is the love after broke up(헤어져야 사랑을 알죠)		main		L3hPyNcEbEo	690	0	2020-01-19	2020-01-19 00:00:00	128974	6053	45	2022-06-16 18:45:42	9	0	0	
9405	9404	I Know What Is The Love After Broke Up		STANDING EGG - 헤어져야 사랑을 알죠 MV (English Subtitle)		duplicate		K-6Sz1Vv5Hg	690	0	2020-01-19	2020-01-19 00:00:00	109814	5906	19	2022-06-16 19:18:05	16	0	0	
9406	7551	Friend to lover		[MV] Standing Egg(스탠딩 에그) _ friend to lover(친구에서 연인)		duplicate		kxyOvTpe_gI	690	0	2020-05-22	2020-05-22 00:00:00	602241	29019	99	2022-06-16 21:01:18	478	9	0	
9407	0	Dear You		STANDING EGG - 사랑하는 너에게 (Lyric Video)		main		GO4mXtTdbog	690	0	2020-10-16	2020-10-16 00:00:00	277832	5936	32	2022-06-16 19:16:40	193	2	0	RU
9408	8147	Reminiscence		STANDING EGG - 어제의 우리들 MV - (English subtitle / 中文字幕)		duplicate		DNBU3H5Ozjw	690	0	2020-12-02	2020-12-02 00:00:00	25780	1594	1	2022-06-16 19:48:03	22	2	0	
9409	0	Boy with a star		혁(HYUK) - 'Boy with a star' Official Lyric Video		main		iQWBGD0YP5A	820	0	2019-01-12	2019-01-12 00:00:00	601409	36813	66	2022-06-17 14:15:14	131	2	0	BL,BQ,CW,MF,SS,SX
9410	0	Turn it up		레인즈 (RAINZ) - Turn it up Official M/V		main		ECkZ2eKGyck	272	0	2018-01-23	2018-01-23 00:00:00	1239537	64438	275	2022-06-17 14:17:40	47	2	0	
9411	0	BREATH		홍은기 (HONG EUNKI) - 숨 BREATH Official M/V		main		zIvlwzMuP-4	770	0	2020-03-16	2020-03-16 00:00:00	154069	15344	45	2022-06-16 18:46:12	18	0	0	
9412	0	ON & ON		홍은기 (HONG EUNKI) [ON&ON] Official Music Video		main		jnk4JvSGm34	770	0	2021-01-05	2021-01-05 00:00:00	50803	5649	23	2022-06-16 17:46:38	25	0	0	JP
9413	0	FLOWER		홍은기 HONG EUNKI - FLOWER Official M/V		main		n7ZgK20DimU	770	0	2020-08-02	2020-08-02 00:00:00	29682	3563	16	2022-06-16 19:17:04	5	0	0	
9414	0	mistake		은기 (EUNKI) - 착각 mistake Official M/V		main		OpWFIEnbx2A	770	0	2019-12-20	2019-12-20 00:00:00	14915	1461	14	2022-06-16 19:31:02	0	0	0	
9415	0	Compass		골든차일드(Golden Child) '나침반' MV(Sketch ver.)		main		BHOZP-qOsuc	319	0	2019-12-31	2019-12-31 00:00:00	26105	4315	3	2022-06-16 18:47:31	5	0	0	
9416	0	SEA		골든차일드(Golden Child) "SEA" Dance Practice		main	d	ng6IfMcGMsU	319	0	2017-09-30	2017-09-30 00:00:00	403832	17008	38	2022-06-17 14:47:57	25	2	0	
9417	0	What Happened?		골든차일드(Golden Child) "내 눈을 의심해 (What Happened?)" Dance Practice		main	d	Vgq12ScjZt0	319	0	2017-11-08	2017-11-08 00:00:00	458698	19024	46	2022-06-16 15:45:07	35	2	0	
9418	0	OMG	훅 들어와	골든차일드(Golden Child) '훅 들어와(OMG)' Special Choreography Video		main	d	7lE0CfsOOUs	319	0	2020-06-30	2020-06-30 00:00:00	309143	27167	37	2022-06-16 20:47:43	245	6	0	JP
9419	0	I See U	너만 보인다	[MV} 골든차일드(Golden Child) _ "너만 보인다" Special Film		main	h	bBGAYSQUc60	319	0	2018-12-11	2018-12-11 00:00:00	422853	17795	59	2022-06-16 20:47:38	69	2	0	
9420	0	Blah	속삭여	[MV] 1THE9(원더나인) _ Blah(속삭여)		main		6n5HB7ec_CE	478	0	2019-10-17	2019-10-17 00:00:00	1301951	98971	510	2022-06-17 14:17:11	170	9	0	
9421	9031	Love So Sweet		체리블렛 (Cherry Bullet) – 'Love So Sweet' DANCE PRACTICE		alternate	d	ynzRcQcBZs8	455	0	2021-01-29	2021-01-29 00:00:00	980590	39814	124	2022-06-17 14:32:36	409	13	0	
9422	9563	I Don't Miss U		woo!ah! (우아!) - ‘I Don't Miss U’ Performance Video		alternate		pzXgr-mWw0g	630	0	2021-01-30	2021-01-30 00:00:00	483864	19803	67	2022-06-17 08:45:10	593	23	0	
9423	7933	So Bad		STAYC(스테이씨) SO BAD (Unplugged Ver.) Stage Cut │ 짱테이씨의 쏘밷 언플러그드 버전 무대 다시보기! [it's KPOP LIVE 잇츠라이브]		alternate	a	yEzLXgkogPo	704	0	2021-01-27	2021-01-27 00:00:00	1147501	71764	349	2022-06-17 09:02:15	1607	65	0	
9424	7966	Like this		STAYC(스테이씨) LIKE THIS (One Take ver.) │짱테이씨의 라잌디스 원테이크 버전(New!)으로 다시보기! [it's KPOP LIVE 잇츠라이브]		alternate	ha	NtWtjXnHRH8	704	0	2021-01-27	2021-01-27 00:00:00	217897	13415	38	2022-06-17 09:03:15	217	10	0	
9425	7253	Bon Voyage		유아(YooA) '숲의 아이'(Bon voyage)│(감동주의) 혹시 여긴 천국인가요..? 천상급 스케일로 편곡된 유아의 숲의 아이 [it's KPOP LIVE 잇츠라이브]		alternate	a	7F1yV4WbasI	677	0	2020-10-30	2020-10-30 00:00:00	2430937	109808	866	2022-06-16 22:45:12	1609	45	0	
9426	0	Honey Drop		[MV] PENTAGON(펜타곤) - Honey Drop | 웹드라마 Replay 리플레이 OST		main	o	3H-OehVb_F4	280	0	2021-01-31	2021-01-31 00:00:00	130885	6165	19	2022-06-16 15:30:37	50	2	0	
9427	0	So, this is love		[MV] DAY6 (Even of Day) - 사랑, 이게 맞나 봐 (so this is love)		main		bs_v_M3svSE	672	0	2021-01-31	2021-01-31 00:00:00	230573	25526	14	2022-06-17 14:47:27	301	28	0	
9428	0	Eat My Love		[MV] BIBI(비비) _ Eat My Love(사랑의 묘약)		main		9skS79yfbQs	515	0	2021-02-01	2021-02-01 00:00:00	1756744	93382	515	2022-06-17 14:02:40	1231	30	0	
9429	9150	Odd Eye		Dreamcatcher(드림캐쳐) 'Odd Eye' Dance Video (연습실 ver.)		alternate	d	_IXVez10dU8	56	0	2021-02-01	2021-02-01 00:00:00	1123786	77352	138	2022-06-16 16:00:11	683	12	0	
9430	1951	Oh NaNa		카드(KARD)의 'Oh NaNa'│※독서실, 회사에서 엉덩이 들썩거림 주의 [it's KPOP LIVE 잇츠라이브]		alternate	ha	P2djwHVUtBM	113	0	2020-09-25	2020-09-25 00:00:00	1439320	77648	173	2022-06-17 07:45:40	1343	38	0	RU
9431	7171	Gunshot		카드(KARD)의 'GUNSHOT'│이 언니오빠들 완전 라이브 재질 [it's KPOP LIVE 잇츠라이브]		alternate	ha	LFH_S-eAhk4	113	0	2020-09-25	2020-09-25 00:00:00	2701207	138180	541	2022-06-17 08:00:08	1211	42	0	
9432	9428	Eat My Love		비비 BIBI - '사랑의 묘약' (Eat My Love) Official MV		duplicate		HGI5bv-51pQ	515	0	2021-02-01	2021-02-01 00:00:00	164102	14217	23	2022-06-17 09:01:44	43	3	0	
9435	0	Yes Sir		April 『YES SIR』 Choreography (JPN Ver.)		main	j	nTfMls_uMwY	19	0	2018-06-14	2018-06-14 00:00:00	273171	6537	106	2022-06-17 04:45:14	54	2	0	
9441	0	Real Man		[MV] The EastLight(더 이스트라이트 ) _ Real Man(레알 남자)		main		z2iO9AyWPqE	826	0	2018-01-29	2018-01-29 00:00:00	88001	6859	75	2022-06-17 04:45:12	54	4	0	
9442	0	Are You Okay		[MV] TheEastLight(더 이스트라이트) _  Are You Okay(넌 괜찮니)		main		aPmEuMjDdb0	826	0	2018-04-25	2018-04-25 00:00:00	526111	36394	186	2022-06-16 20:33:05	86	3	0	
9444	9442	Are You Okay		[M/V] TheEastLight.(더 이스트라이트) - Are You Okay(넌 괜찮니)		duplicate		pB0NOM2QrPU	826	0	2018-04-25	2018-04-25 00:00:00	14565	1038	7	2022-06-17 04:47:07	0	0	0	
9446	9448	Love Flutters		[M/V] TheEastLight.(더 이스트라이트) - Love Flutters(설레임)		duplicate		2_oxLeZuAhg	826	0	2018-05-24	2018-05-24 00:00:00	23503	1203	30	2022-06-17 05:00:10	3	0	0	
9447	9448	Love Flutters		더 이스트라이트(TheEastLight ) - 설레임(Love Flutters) Official MV		duplicate		DVzqrCbb_zM	826	0	2018-05-24	2018-05-24 00:00:00	12592	754	9	2022-06-17 04:47:08	24	3	0	
9448	0	Love Flutters		[MV] TheEastLight(더 이스트라이트) _ Love Flutters(설레임)		main		Ol6fnqL0kMk	826	0	2018-05-24	2018-05-24 00:00:00	305773	18574	115	2022-06-16 21:02:13	83	4	0	
9449	0	Falling Down	펠링 다운	[THE 8 Contemporary ART] 徐明浩 THE 8 - 那幕 (Falling Down)	那幕	main	z	9fpxY6E8AfU	1446	0	2020-05-07	2020-05-07 00:00:00	1672347	182907	242	2022-06-16 23:17:31	441	28	0	
9450	0	Pinwheel	바람개비	[M/V] SEVENTEEN(세븐틴) _ SVT VOCAL TEAM - '바람개비'		main		aarBJqitCJE	171	0	2017-10-16	2017-10-16 00:00:00	13021774	363669	936	2022-06-16 16:31:08	3428	90	0	CN
9451	0	My I	마이 아이	[Special Video] SVT JUN&THE8 'MY I' CHN ver.		main	z	w6HEUZW6HTc	1447	0	2017-09-04	2017-09-04 00:00:00	3114260	194665	389	2022-06-16 23:31:55	604	33	0	
9452	0	Cinema	시네마	CIX (씨아이엑스) - Cinema M/V		main		WzcjCrmKBqg	514	0	2021-02-02	2021-02-02 00:00:00	21963353	216256	8786	2022-06-17 09:17:41	1624	43	0	
9453	0	Freesm		[MV] 해시태그(HASHTAG) - Freesm		main		VkmYOFffgf4	827	0	2019-04-16	2019-04-16 00:00:00	63168	4058	32	2022-06-17 04:32:33	44	2	0	
9454	9453	Freesm		MVㅣ해시태그 - FreesmㅣhaShtag 2nd mini album #Aeji #paSsion		duplicate		hkUx8BKzqvo	827	0	2020-05-06	2020-05-06 00:00:00	3263	223	4	2022-06-17 05:31:34	4	0	0	CA,KR,PR,TH,US
9455	0	Hue		[MV]해시태그(Hash Tag)-"ㅇㅇ"		main		zN6KI57XBjM	827	0	2017-10-11	2017-10-11 00:00:00	167403	6570	166	2022-06-17 04:45:41	6	0	0	
9456	9455	Hue		MVㅣ해시태그 - ㅇㅇ (Hue)ㅣHashtag 1st Mini album 'The girl next door'		duplicate		ZU31uqTtCTc	827	0	2020-05-06	2020-05-06 00:00:00	9744	761	5	2022-06-17 04:47:08	6	0	0	
9457	0	Doesn't make sense		[MV] DAYBREAK(데이브레이크) _ Doesn't make sense(말이 안 되잖아) (Feat. Heize(헤이즈))		main		9ESXudlIQD8	828	0	2021-02-02	2021-02-02 00:00:00	261660	5755	81	2022-06-16 21:00:46	89	2	0	BF,BN,BY,IO,KP,NP,SS,UZ
9458	0	Maemmaeya		[MV] PURPLE(퍼플) _ Maemmaeya(맴매야 (I 씐나))		main		yOIMUrkSyYE	829	0	2018-09-18	2018-09-18 00:00:00	101667	4451	171	2022-06-17 04:46:11	10	2	0	
9459	0	Yesterday		[MV] Punch(펀치) _ Yesterday(그때의 우리)		main		GFAGNbyBKbc	433	0	2019-12-17	2019-12-17 00:00:00	347113	8505	192	2022-06-16 21:02:20	124	0	0	
9460	0	Midnight		[MV] Heize(헤이즈), Punch(펀치) _ Midnight(밤하늘의 저 별처럼) (Do You Like Brahms?(브람스를 좋아하세요?) OST 스페셜 트랙)		main	o	CQ7p6kYal5A	830	0	2020-09-27	2020-09-27 00:00:00	1505144	16514	191	2022-06-16 23:30:36	1081	5	0	KR
9461	9150	Odd Eye		Dreamcatcher(드림캐쳐) 'Odd Eye' Dance Video (MV ver.)		alternate	d	Um7NM5Dblfo	56	0	2021-02-02	2021-02-02 00:00:00	1761400	97874	186	2022-06-16 20:45:08	1578	37	0	
9462	0	Magic Pot				main	p	ks3xyMevx9E	515	0	2020-12-23	2020-12-23 00:00:00	5386507	33782	295	2022-06-17 06:16:50	347	8	0	
9463	0	Dreams Come True	드림 컴 트루	[Choreography Video] 徐明浩 THE 8 - Dreams Come True		main	dz	pxTL3o9tJTo	1446	0	2019-06-11	2019-06-11 00:00:00	2146130	168036	236	2022-06-17 07:45:39	481	23	0	RU
9464	0	Still		[4K] 던 (DAWN) - D LIVE : 가마니 (Solo Ver.)		main	a	V5jG71cjrXQ	536	0	2020-10-17	2020-10-17 00:00:00	122718	13562	46	2022-06-16 20:46:12	293	29	0	
9465	0	Good Girl	굿 걸	현아 (HyunA) - 'GOOD GIRL' MV		main		1scbHXpB6OM	93	0	2021-02-03	2021-02-03 00:00:00	11665078	690881	6003	2022-06-17 07:01:17	3824	90	0	
9466	0	Can We Talk Again	캔 위 토크 어게인	퍼플키스(PURPLE KISS) 'Can We Talk Again' MV		main		JSHL-YTxRZQ	710	0	2021-02-03	2021-02-03 00:00:00	5216314	157467	1004	2022-06-16 21:02:19	715	17	0	
9467	9466	Can We Talk Again		[MV] PURPLEKISS(퍼플키스) _ Can We Talk Again		duplicate		0zJj7rvRdkY	710	0	2021-02-03	2021-02-03 00:00:00	468177	29157	369	2022-06-17 09:16:47	57	4	0	
9468	9466	Can We Talk Again		퍼플키스(PURPLE KISS) 'Can We Talk Again' MV		duplicate		T5u1As4Y_zg	710	0	2021-02-03	2021-02-03 00:00:00	5425	1036	6	2022-06-17 09:02:42	0	0	0	
9470	9115	Burn It		골든차일드(Golden Child) '안아줄게(Burn It)' Dance Practice		alternate	d	iIoaQDcPFqo	319	0	2021-02-03	2021-02-03 00:00:00	273694	25390	34	2022-06-16 21:45:59	128	4	0	KR
9471	0	Home		가호 (Gaho) - HOME [Music Video]		main		IAGDQuWErto	605	0	2021-02-03	2021-02-03 00:00:00	468227	0	0	2022-06-16 21:03:19	77	0	0	
9472	0	Someday	어떤 날엔	김재환(KIM JAEHWAN) - 어떤 날엔 (사랑의 불시착 OST Part 5)_Live Clip		main	o	QENu0Gcq87I	490	0	2020-04-22	2020-04-22 00:00:00	630573	20128	95	2022-06-16 20:32:00	310	6	0	
9473	6467	If I was		[LIVE] KIM JAE HWAN (김재환) - If I was (그때 내가 지금의 나라면) (VAGABOND 배가본드 OST)		alternate	o	e8pqD5G7l1U	490	0	2019-11-23	2019-11-23 00:00:00	586109	20425	76	2022-06-17 11:17:34	105	2	0	KR
9474	17859	D-D-Dance		아이즈원 (IZ*ONE) - D-D-DANCE Full Music Video MV [HD]		duplicate		R5zFbngjX-k	337	0	2021-01-28	2021-01-28 00:00:00	1701144	30463	353	2022-06-16 22:46:07	208	3	0	
9475	0	Tendae		BOBBY - LOVE AND FALL '텐데(TENDAE)'		main		1P3bBpLDpWs	815	0	2017-09-19	2017-09-19 00:00:00	8435876	200780	910	2022-06-17 05:18:11	1485	19	0	
9476	0	Rest Your Bones		iKON-ON : BOBBY - 'Rest Your Bones'		main		8rK3_3b06PQ	815	0	2020-01-20	2020-01-20 00:00:00	2612226	227546	552	2022-06-17 11:31:10	304	0	0	
9477	0	Firework		BOBBY - LOVE AND FALL 'FIREWORK'		main		zwgqcW7WY2Y	815	0	2017-09-19	2017-09-19 00:00:00	3013902	78711	329	2022-06-17 11:32:05	261	3	0	
9478	0	Spotlight		[MV] BOBBY - Spotlight | Record of Youth 청춘기록 OST		main	o	BP7pWBLIVMo	815	0	2020-10-05	2020-10-05 00:00:00	1327882	63560	188	2022-06-17 11:45:34	643	5	0	
9479	0	Swim		BOBBY - LOVE AND FALL '수영해(SWIM)'		main		spCXRKpkLjE	815	0	2017-09-19	2017-09-19 00:00:00	2205876	76142	231	2022-06-17 11:32:04	178	7	0	
9480	2992	Goodbye Road		아이콘 - 이별길 (iKON - GOODBYE ROAD) [세로라이브 / 4K] 실력 들통나는 LIVE		alternate	v	sxTUXaxiRqw	95	0	2018-10-13	2018-10-13 00:00:00	5065100	223732	927	2022-06-17 09:00:10	512	7	0	
9481	5714	Dive		iKON - ‘뛰어들게(Dive)’ LIVE CLIP		alternate		0Cj6dMYIgqA	95	0	2020-02-13	2020-02-13 00:00:00	3853408	280152	862	2022-06-17 08:46:38	241	7	0	
9482	0	Just For You		iKON - ‘자체제작 iKON TV’ Special Fan Song '줄게'		main		XkPST2QwbnI	95	0	2018-06-30	2018-06-30 00:00:00	2742431	157019	245	2022-06-17 11:31:07	314	7	0	
9483	0	Deep Night		iKON-ON : BOBBY & JU-NE - '깊은 밤'		main		vWDG4dpgG9s	95	0	2020-01-23	2020-01-23 00:00:00	3560667	256715	588	2022-06-17 11:32:04	787	19	0	
9484	7597	Like a movie		B1A4_영화처럼 (Like a Movie) Dance Practice Video		alternate	d	BFzYLljBWR4	23	0	2020-10-30	2020-10-30 00:00:00	54259	5860	9	2022-06-16 16:15:11	15	0	0	
9485	7851	What is love?		B1A4_오렌지색 하늘은 무슨 맛일까? (what is LovE?) Dance Practice Video		alternate	d	qgCxSS_ladA	23	0	2020-11-06	2020-11-06 00:00:00	38610	4178	2	2022-06-16 18:01:18	11	2	0	PH
9486	0	The Way to Find Love (CNU)		B1A4 신우 (CNU) - 사랑을 찾는 방법 (신데렐라와 네 명의 기사 OST) [Music Video]		main	o	ObfOfHFxkqg	23	0	2016-09-16	2016-09-16 00:00:00	11830963	76449	1192	2022-06-17 06:17:48	4999	32	0	
9487	0	With You		[응답하라 1994 OST] B1A4 - 그대와 함께 (With You) MV		main	o	k0ExczOeDWM	23	0	2013-11-08	2013-11-08 00:00:00	3556430	17736	437	2022-06-17 10:02:09	352	3	0	
9488	994	Solo Day		B1A4 - SOLO DAY 안무 영상 (Dance Practice Video)		alternate	d	sZ5zTTW8ZSY	23	0	2014-08-14	2014-08-14 00:00:00	2352133	33315	209	2022-06-17 12:02:12	62	0	0	
9489	2639	Rollin'		B1A4 - Rollin' 안무 영상 (Dance Practice Video)		alternate	d	dLb3-eNEmec	23	0	2017-10-02	2017-10-02 00:00:00	961094	0	0	2022-06-17 11:45:38	54	0	0	
9490	997	What is Hapening?		B1A4 - '이게 무슨 일이야' 안무 영상 ('What's Happening?' Dance Practice Video)		alternate	d	P9Lu8FwEeVE	23	0	2013-05-14	2013-05-14 00:00:00	3346190	39437	358	2022-06-17 10:45:39	46	2	0	
9491	0	One More Step		[내성적인 보스 OST Part 3] 산들 (Sandeul (B1A4)) - 한 걸음만 더 (One More Step) MV		main	o	PjU5KGrF7j4	675	0	2017-02-06	2017-02-06 00:00:00	2624737	42753	306	2022-06-17 11:31:10	586	5	0	
9492	0	What's Happening?		イゲ ムスン イリヤ ～なんで？どうして？/ B1A4		main	j	0u5RTAfOA3M	23	0	2013-07-26	2013-07-26 00:00:00	2200525	0	0	2022-06-17 11:32:09	125	0	0	
9493	1000	Baby I'm sorry		[MV] B1A4 _ BABY I'M SORRY		duplicate		euGyf09UhIg	23	0	2016-03-02	2016-03-02 00:00:00	2636452	41589	430	2022-06-17 12:00:20	603	0	0	CA,KR,PR,TH,US
9494	999	Beautiful Target		B1A4 - Beautiful Target (ZOOM ZOOM Ver.)		alternate		plB6yNMkQZA	23	0	2011-10-06	2011-10-06 00:00:00	2119986	24493	275	2022-06-17 11:46:07	16	0	0	CA,KR,PR,TH,US
9495	993	Sweet Girl		B1A4 - Sweet Girl (MV)(Full ver.)		duplicate		LrJA2cK6zsM	23	0	2015-08-09	2015-08-09 00:00:00	1905607	51813	322	2022-06-17 11:48:08	51	0	0	CA,KR,PR,US
9496	1900	A lie		B1A4 - 거짓말이야 (MV)(Full ver.)		duplicate		YJV2V4ZGxnU	23	0	2016-11-27	2016-11-27 00:00:00	1711270	0	0	2022-06-17 11:47:38	34	0	0	
9497	993	Sweet Girl		B1A4 - Sweet girl 안무영상 (Dance Practice Video)		alternate	d	zlAy2aD2a_4	23	0	2015-09-02	2015-09-02 00:00:00	1419620	27501	154	2022-06-17 11:48:06	51	0	0	CA,KR,PR,US
9498	2639	Rollin'		B1A4 - Rollin' (MV)(Full ver.)		duplicate		cbBMwrdEIdc	23	0	2017-09-25	2017-09-25 00:00:00	963164	0	0	2022-06-17 11:46:04	29	0	0	
9499	994	Solo Day		[MV] B1A4 _ Solo Day		duplicate		tBUDRysyuMI	23	0	2016-03-02	2016-03-02 00:00:00	1181395	37610	235	2022-06-17 11:47:34	70	0	0	
9500	996	OK		[MV] B1A4 _ O.K		duplicate		0HG66p8sprM	23	0	2016-03-02	2016-03-02 00:00:00	797191	18037	179	2022-06-17 11:46:33	63	0	0	
9501	996	OK		B1A4 - O.K 안무 영상 (Dance Practice Video)		alternate	d	xTwFozxrKZM	23	0	2015-04-23	2015-04-23 00:00:00	816444	20270	84	2022-06-17 12:00:51	22	2	0	CA,KR,PR,TH,US
9502	998	Lonely		[MV] B1A4 _ LONELY(없구나)		duplicate		cUqEyBTx1j4	23	0	2016-03-02	2016-03-02 00:00:00	758066	15885	132	2022-06-17 12:01:50	18	0	0	
9503	0	A Day of Love		[MV] B1A4 _ A DAY OF LOVE(반하는 날)		main		v1G2nOwjgKM	23	0	2019-01-26	2019-01-26 00:00:00	251872	13286	148	2022-06-17 10:15:39	15	0	0	IO,KP,SS
9504	997	What's Hapening?		[MV] B1A4 _ What's Happening?(이게 무슨 일이야)		duplicate		3PZhjDO5Xbc	23	0	2016-03-02	2016-03-02 00:00:00	289461	5623	53	2022-06-17 10:18:11	7	2	0	BY,RU
